sale_service_id,sale_control_point,data_owner,scope,report_day
01GLKTV,Unloading Name,BSO,kyndryl,20/07/2023
01GKCD0,Unloading Name,BSO,kyndryl,20/07/2023
01GQX91,Unloading Name,BSO,kyndryl,20/07/2023
01GKN8K,Unloading Name,BSO,kyndryl,20/07/2023
01GPHRW,Unloading Name,BSO,kyndryl,20/07/2023
01GTCJW,Unloading Name,BSO,kyndryl,20/07/2023
01GK821,Unloading Address,BSO,kyndryl,20/07/2023
01GKGXK,Unloading Address,BSO,kyndryl,20/07/2023
01GH9JD,Unloading Address,BSO,kyndryl,20/07/2023
01GLR69,Unloading Address,BSO,kyndryl,20/07/2023
01GLKTV,Unloading Address,BSO,kyndryl,20/07/2023
01GKCD0,Unloading Address,BSO,kyndryl,20/07/2023
01GQX91,Unloading Address,BSO,kyndryl,20/07/2023
01GKN8K,Unloading Address,BSO,kyndryl,20/07/2023
01GPHRW,Unloading Address,BSO,kyndryl,20/07/2023
01GTCJW,Unloading Address,BSO,kyndryl,20/07/2023
01GK821,Expected Qty.,OPS,kyndryl,20/07/2023
01GKGXK,Expected Qty.,OPS,kyndryl,20/07/2023
01GT8T0,HAWB,OPS,kyndryl,20/07/2023
01GUTWW,HAWB,OPS,kyndryl,20/07/2023
01GUV7M,HAWB,OPS,kyndryl,20/07/2023
01GUPU3,HAWB,OPS,kyndryl,20/07/2023
01GUPTX,HAWB,OPS,kyndryl,20/07/2023
01GUV8Q,HAWB,OPS,kyndryl,20/07/2023
01GUMN0,HAWB,OPS,kyndryl,20/07/2023
01GUFTY,HAWB,OPS,kyndryl,20/07/2023
01GUPKU,HAWB,OPS,kyndryl,20/07/2023
01GUN2V,HAWB,OPS,kyndryl,20/07/2023
01GUFTG,HAWB,OPS,kyndryl,20/07/2023
01GULMR,HAWB,OPS,kyndryl,20/07/2023
01GUV6T,HAWB,OPS,kyndryl,20/07/2023
01GUR21,HAWB,OPS,kyndryl,20/07/2023
01GUN06,HAWB,OPS,kyndryl,20/07/2023
01GUN73,HAWB,OPS,kyndryl,20/07/2023
01GUN39,HAWB,OPS,kyndryl,20/07/2023
01GULH0,HAWB,OPS,kyndryl,20/07/2023
01GUWCE,HAWB,OPS,kyndryl,20/07/2023
01GUW9J,HAWB,OPS,kyndryl,20/07/2023
01GUPLD,HAWB,OPS,kyndryl,20/07/2023
01GTNVF,HAWB,OPS,kyndryl,20/07/2023
01GK821,HAWB,OPS,kyndryl,20/07/2023
01GPFW8,HAWB,OPS,kyndryl,20/07/2023
01GKGXK,HAWB,OPS,kyndryl,20/07/2023
01GLR69,HAWB,OPS,kyndryl,20/07/2023
01GLKTV,HAWB,OPS,kyndryl,20/07/2023
01GKCD0,HAWB,OPS,kyndryl,20/07/2023
01GQX91,HAWB,OPS,kyndryl,20/07/2023
01GNNAM,HAWB,OPS,kyndryl,20/07/2023
01GKN8K,HAWB,OPS,kyndryl,20/07/2023
01GPHRW,HAWB,OPS,kyndryl,20/07/2023
01GTCJW,HAWB,OPS,kyndryl,20/07/2023
01GNYQ0,HAWB,EMEA/APAC COE,kyndryl,20/07/2023
01GT8T0,Tracking Number,OPS,kyndryl,20/07/2023
01GTDQV,Tracking Number,OPS,kyndryl,20/07/2023
01GTDQX,Tracking Number,OPS,kyndryl,20/07/2023
01GTDQY,Tracking Number,OPS,kyndryl,20/07/2023
01GTREW,Tracking Number,OPS,kyndryl,20/07/2023
01GTCJU,Tracking Number,OPS,kyndryl,20/07/2023
01GUTWW,Tracking Number,OPS,kyndryl,20/07/2023
01GUV7M,Tracking Number,OPS,kyndryl,20/07/2023
01GRP8H,Tracking Number,OPS,kyndryl,20/07/2023
01GUPU3,Tracking Number,OPS,kyndryl,20/07/2023
01GUDPC,Tracking Number,OPS,kyndryl,20/07/2023
01GUPTX,Tracking Number,OPS,kyndryl,20/07/2023
01GUV8Q,Tracking Number,OPS,kyndryl,20/07/2023
01GUDP5,Tracking Number,OPS,kyndryl,20/07/2023
01GUDP9,Tracking Number,OPS,kyndryl,20/07/2023
01GUMN0,Tracking Number,OPS,kyndryl,20/07/2023
01GUFTY,Tracking Number,OPS,kyndryl,20/07/2023
01GUPKU,Tracking Number,OPS,kyndryl,20/07/2023
01GUN2V,Tracking Number,OPS,kyndryl,20/07/2023
01GUFTG,Tracking Number,OPS,kyndryl,20/07/2023
01GULMR,Tracking Number,OPS,kyndryl,20/07/2023
01GUV6T,Tracking Number,OPS,kyndryl,20/07/2023
01GUR21,Tracking Number,OPS,kyndryl,20/07/2023
01GUN06,Tracking Number,OPS,kyndryl,20/07/2023
01GUN73,Tracking Number,OPS,kyndryl,20/07/2023
01GUN39,Tracking Number,OPS,kyndryl,20/07/2023
01GULH0,Tracking Number,OPS,kyndryl,20/07/2023
01GUWCE,Tracking Number,OPS,kyndryl,20/07/2023
01GUW9J,Tracking Number,OPS,kyndryl,20/07/2023
01GUPLD,Tracking Number,OPS,kyndryl,20/07/2023
01GTNVF,Tracking Number,OPS,kyndryl,20/07/2023
01GK821,Tracking Number,OPS,kyndryl,20/07/2023
01GPFW8,Tracking Number,OPS,kyndryl,20/07/2023
01GKGXK,Tracking Number,OPS,kyndryl,20/07/2023
01GLR69,Tracking Number,OPS,kyndryl,20/07/2023
01GLKTV,Tracking Number,OPS,kyndryl,20/07/2023
01GKCD0,Tracking Number,OPS,kyndryl,20/07/2023
01GQX91,Tracking Number,OPS,kyndryl,20/07/2023
01GKN8K,Tracking Number,OPS,kyndryl,20/07/2023
01GPHRW,Tracking Number,OPS,kyndryl,20/07/2023
01GTCJW,Tracking Number,OPS,kyndryl,20/07/2023
01GNW75,Tracking Number,EMEA/APAC COE,kyndryl,20/07/2023
01GN87U,Tracking Number,EMEA/APAC COE,kyndryl,20/07/2023
01GUN06,Loading Town,BSO,kyndryl,20/07/2023
01GULH0,Loading Town,BSO,kyndryl,20/07/2023
01GT8T0,DEL BE,OPS,kyndryl,20/07/2023
01GQAMP,DEL BE,OPS,kyndryl,20/07/2023
01GK821,DEL BE,OPS,kyndryl,20/07/2023
01GPFW8,DEL BE,OPS,kyndryl,20/07/2023
01GKGXK,DEL BE,OPS,kyndryl,20/07/2023
01GH9JP,DEL BE,OPS,kyndryl,20/07/2023
01GH9JD,DEL BE,OPS,kyndryl,20/07/2023
01GLR69,DEL BE,OPS,kyndryl,20/07/2023
01GLKTV,DEL BE,OPS,kyndryl,20/07/2023
01GKCD0,DEL BE,OPS,kyndryl,20/07/2023
01GQX91,DEL BE,OPS,kyndryl,20/07/2023
01GKN8K,DEL BE,OPS,kyndryl,20/07/2023
01GPHRW,DEL BE,OPS,kyndryl,20/07/2023
01GTCJW,DEL BE,OPS,kyndryl,20/07/2023
01GJEGM,Unloading Address,BSO,align,20/07/2023
01GGVFU,Unloading Address,BSO,align,20/07/2023
01GK7Q3,Unloading Address,BSO,align,20/07/2023
01GK5HK,Unloading Address,BSO,align,20/07/2023
01GHQFR,Unloading Address,BSO,align,20/07/2023
01GLY93,DEL BE,OPS,align,20/07/2023
01GLY92,DEL BE,OPS,align,20/07/2023
01GULJ2,DEL BE,OPS,align,20/07/2023
01GQGAF,DEL BE,OPS,align,20/07/2023
01GQGAF,HAWB,OPS,align,20/07/2023
01GMVYW,HAWB,OPS,align,20/07/2023
01GGVP3,Tracking Number,OPS,align,20/07/2023
01GQGAF,Tracking Number,OPS,align,20/07/2023
01GMVYW,Tracking Number,OPS,align,20/07/2023
01GGN5V,Tracking Number,EMEA/APAC COE,align,20/07/2023
01GHJ40,Tracking Number,EMEA/APAC COE,align,20/07/2023
01GJJL1,Tracking Number,EMEA/APAC COE,align,20/07/2023
01GHHLP,Tracking Number,EMEA/APAC COE,align,20/07/2023
01GGCQN,Tracking Number,EMEA/APAC COE,align,20/07/2023
01GGAJ3,Tracking Number,EMEA/APAC COE,align,20/07/2023
01GGEVA,Tracking Number,EMEA/APAC COE,align,20/07/2023
01GGAJK,Tracking Number,EMEA/APAC COE,align,20/07/2023
01GGCLT,Tracking Number,EMEA/APAC COE,align,20/07/2023
01GGAKE,Tracking Number,EMEA/APAC COE,align,20/07/2023
01GGAH4,Tracking Number,EMEA/APAC COE,align,20/07/2023
01GGCR1,Tracking Number,EMEA/APAC COE,align,20/07/2023
01GGAGN,Tracking Number,EMEA/APAC COE,align,20/07/2023
01GGAKT,Tracking Number,EMEA/APAC COE,align,20/07/2023
01GGN3W,Tracking Number,EMEA/APAC COE,align,20/07/2023
01GH90E,Tracking Number,EMEA/APAC COE,align,20/07/2023
01GGED6,Tracking Number,EMEA/APAC COE,align,20/07/2023
01GGAKQ,Tracking Number,EMEA/APAC COE,align,20/07/2023
01GGW07,Tracking Number,EMEA/APAC COE,align,20/07/2023
01GGW5T,Tracking Number,EMEA/APAC COE,align,20/07/2023
01GHGP7,Tracking Number,EMEA/APAC COE,align,20/07/2023
01GHQR2,Tracking Number,EMEA/APAC COE,align,20/07/2023
01GHJ8C,Tracking Number,EMEA/APAC COE,align,20/07/2023
01GHJ21,Tracking Number,EMEA/APAC COE,align,20/07/2023
01GJ3T2,Tracking Number,EMEA/APAC COE,align,20/07/2023
01GHL3H,Tracking Number,EMEA/APAC COE,align,20/07/2023
01GHL3N,Tracking Number,EMEA/APAC COE,align,20/07/2023
01GJ22P,Tracking Number,EMEA/APAC COE,align,20/07/2023
